Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
5.42143,0.237059,0.629921,0.269608,0.323786,-3.60204,-5
5.42168,0.245331,0.629921,0.303578,0.323786,-3.63061,-5
5.42193,0.404324,0.629921,0.486308,0.323786,-3.65094,-5
5.42218,0.456761,0.629921,0.575168,0.323786,-3.64406,-5
5.42243,0.469566,0.629921,0.615202,0.323786,-3.60444,-5
5.42268,0.512997,0.629921,0.681814,0.323786,-3.5275,-5
5.42293,0.530343,0.629921,0.719969,0.323786,-3.41613,-5
5.42318,0.355684,0.629921,0.565117,0.323786,-3.31,-5
5.42343,0.278417,0.629921,0.491844,0.323786,-3.20617,-5
5.42368,0.0661592,0.629921,0.272687,0.323786,-3.14635,-5
5.42393,-0.213997,0.629921,-0.0154969,0.42779,-3.15289,-5
5.42418,-0.368244,0.503937,-0.193679,0.42779,-3.19816,-5
5.42443,-0.602026,0.401575,-0.44825,0.42779,-3.28705,-5
5.42468,-0.568704,0.330709,-0.434164,0.42779,-3.35576,-5
5.42493,-0.581985,0.267717,-0.470033,0.42779,-3.40754,-5
5.42518,-0.646218,0.19685,-0.562615,0.42779,-3.4399,-5
5.42543,-0.54875,0.0629921,-0.486606,0.42779,-3.4416,-5
5.42568,-0.388844,-0.188976,-0.343336,0.42779,-3.42465,-5
5.42593,-0.291274,-0.535433,-0.262738,0.42779,-3.3986,-5
5.42618,-0.0989458,-0.629921,-0.086605,0.42779,-3.38612,-5
5.42642,-0.0911673,-0.629921,-0.0987041,0.42779,-3.36821,-5
5.42667,-0.0723355,-0.629921,-0.0935135,0.42779,-3.34875,-5
5.42692,0.014353,-0.629921,-0.0375716,0.42779,-3.34068,-5
5.42717,0.0768523,-0.629921,-0.000595099,0.42779,-3.34104,-4.99953
5.42742,0.128775,-0.629921,0.0204135,0.42779,-3.34595,-5
5.42767,0.0629172,-0.629921,-0.076102,0.42779,-3.33099,-4.9911
5.42792,0.188441,-0.629921,0.021525,0.42779,-3.33494,-4.9946
5.42817,0.26796,-0.629921,0.0767408,0.42779,-3.34501,-5
5.42842,0.416359,-0.629921,0.206924,0.42779,-3.36183,-5
5.42867,0.585322,-0.614173,0.368143,0.42779,-3.37228,-5
5.42892,0.605567,-0.354331,0.395811,0.42779,-3.36217,-5
5.42917,0.605591,-0.19685,0.408997,0.42779,-3.33071,-5
5.42942,0.597682,-0.173228,0.412962,0.42779,-3.27983,-5
5.42967,0.463911,-0.244094,0.307914,0.42779,-3.22994,-5
5.42992,0.269318,-0.314961,0.134033,0.42779,-3.20472,-5
5.43017,0.0199746,-0.354331,-0.078328,0.42779,-3.22332,-4.99328
