Time,Disturbance,Actuator,Error,RMS_E
3.22164,-0.53942,1,-0.597644,0.484821
3.22189,-0.684196,1,-0.819002,0.484821
3.22214,-0.528188,1,-0.696678,0.484821
3.22239,-0.210374,0.0787402,-0.377509,0.484821
3.22264,0.0555454,-1,-0.0719672,0.484821
3.22289,0.165899,-1,0.0978574,0.484821
3.22315,0.191053,-1,0.209063,0.484821
3.2234,0.265492,-1,0.358622,0.484821
3.22365,0.421896,-1,0.563047,0.484821
3.2239,0.534976,-0.92126,0.685793,0.484821
3.22415,0.434885,0.645669,0.570774,0.484821
3.2244,0.0873586,1,0.175728,0.480445
3.22465,-0.343633,1,-0.334361,0.480445
3.2249,-0.61404,1,-0.685629,0.480445
3.22515,-0.594368,1,-0.732334,0.480445
3.2254,-0.364495,1,-0.529186,0.480445
