Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
0.475758,-0.573342,0,-0.576738,0,0,0
0.476008,-0.68105,0,-0.68233,0,0,0
0.476258,-0.519711,0,-0.521032,0,0,0
0.476508,-0.210157,0,-0.207379,0,0,0
0.476758,0.047832,0,0.0438058,0,0,0
0.477008,0.167473,0,0.16369,0,0,0
0.477258,0.18859,0,0.188281,0,0,0
0.477508,0.244332,0,0.2448,0,0,0
0.477758,0.393312,0,0.395583,0,0,0
0.478008,0.524961,0,0.52032,0,0,0
0.478258,0.481765,0,0.48166,0,0,0
0.478508,0.204205,0,0.199526,0,0,0
0.478758,-0.216144,0,-0.217378,0,0,0
0.479008,-0.55101,0,-0.550497,0,0,0
0.479258,-0.637691,0,-0.639986,0,0,0
0.479508,-0.47671,0,-0.475441,0,0,0
0.479758,-0.224359,0,-0.226417,0,0,0
0.480008,-0.0435223,0,-0.0390296,0,0,0
0.480258,0.0292676,0,0.0262198,0,0,0
0.480508,0.0801299,0,0.0838998,0,0,0
0.480758,0.217462,0,0.220092,0,0,0
0.481008,0.444651,0,0.443303,0,0,0
0.481258,0.603532,0,0.603086,0,0,0
0.481508,0.545379,0,0.550103,0,0,0
0.481759,0.231445,0,0.227465,0,0,0
0.482009,-0.189612,0,-0.189403,0,0,0
0.482259,-0.500367,0,-0.500697,0,0,0
0.482509,-0.559713,0,-0.555286,0,0,0
0.482759,-0.425379,0,-0.421568,0,0,0
0.483009,-0.250747,0,-0.25137,0,0,0
0.483259,-0.142027,0,-0.144815,0,0,0
0.483509,-0.105962,0,-0.107833,0,0,0
0.483759,-0.0241399,0,-0.0261279,0,0,0
0.484009,0.195285,0,0.194161,0,0,0
0.484259,0.484647,0,0.481168,0,0,0
0.484509,0.660022,0,0.66284,0,0,0
0.484759,0.583629,0,0.580083,0,0,0
0.485009,0.2519,0,0.248647,0,0,0
0.485259,-0.158485,0,-0.162225,0,0,0
0.485509,-0.426275,0,-0.422643,0,0,0
0.485759,-0.46749,0,-0.471427,0,0,0
0.486009,-0.365103,0,-0.367343,0,0,0
0.486259,-0.275332,0,-0.280269,0,0,0
0.486509,-0.253956,0,-0.255526,0,0,0
0.486759,-0.243585,0,-0.24715,0,0,0
0.487009,-0.117302,0,-0.120795,0,0,0
0.487259,0.180193,0,0.185183,0,0,0
0.487509,0.516248,0,0.514779,0,0,0
0.487759,0.688948,0,0.692841,0,0,0
0.488009,0.594039,0,0.594415,0,0,0
0.488259,0.256633,0,0.260124,0,0,0
0.488509,-0.114027,0,-0.114632,0,0,0
0.488759,-0.329404,0,-0.332979,0,0,0
0.489009,-0.358354,0,-0.360361,0,0,0
0.489259,-0.311823,0,-0.307633,0,0,0
0.489509,-0.31116,0,-0.307609,0,0,0
0.489759,-0.359932,0,-0.362932,0,0,0
0.490009,-0.359164,0,-0.354293,0,0,0
0.490259,-0.188928,0,-0.187735,0,0,0
